"ID","name","versionNumber","contentType","dataFileSizeBytes","createdBy","createdOn","modifiedBy","modifiedOn","parentId","synapseURL","dataFileMD5Hex"
"syn53175218","CT063_phonationE.wav","1","audio/wav","122284","3485738","1702903131570","3485738","1702903131570","syn53175169","https://www.synapse.org/#!Synapse:syn53175218.1","018ace634338b95ada077a8417ff45ad"
"syn53175408","CT066_phonationI.wav","1","audio/wav","122284","3485738","1702903782562","3485738","1702903782562","syn53175354","https://www.synapse.org/#!Synapse:syn53175408.1","75e9ac22066dcfb97ed8a28dd4f9aea0"
"syn53175743","CT022_phonationU.wav","1","audio/wav","122284","3485738","1702904647933","3485738","1702904647933","syn53175731","https://www.synapse.org/#!Synapse:syn53175743.1","327339969d10e661abad9c63f88605fe"
"syn53175500","PZ084_phonationI.wav","1","audio/wav","122924","3485738","1702903969133","3485738","1702903969133","syn53175354","https://www.synapse.org/#!Synapse:syn53175500.1","e147443507169eed40ae1cc8877eb49d"
"syn53175842","PZ055_phonationU.wav","1","audio/wav","122924","3485738","1702904850191","3485738","1702904850191","syn53175731","https://www.synapse.org/#!Synapse:syn53175842.1","39a21429f3b3d938ad09f1335f1af2db"
"syn53175298","PZ071_phonationE.wav","1","audio/wav","123564","3485738","1702903291886","3485738","1702903291886","syn53175169","https://www.synapse.org/#!Synapse:syn53175298.1","3a29013e78aa0123bb32156610060d09"
"syn53175524","PZ107_phonationI.wav","1","audio/wav","123564","3485738","1702904015913","3485738","1702904015913","syn53175354","https://www.synapse.org/#!Synapse:syn53175524.1","cc94285864d0d04296903e8bf1022082"
"syn53175892","PZ107_phonationU.wav","1","audio/wav","124204","3485738","1702904952978","3485738","1702904952978","syn53175731","https://www.synapse.org/#!Synapse:syn53175892.1","da54b1c1e2064f464a561545b5c43b6c"
"syn53175328","PZ104_phonationE.wav","1","audio/wav","124844","3485738","1702903355066","3485738","1702903355066","syn53175169","https://www.synapse.org/#!Synapse:syn53175328.1","594fa09cdfe1b45430673d04250810f8"
"syn53175645","PZ034_phonationO.wav","1","audio/wav","124844","3485738","1702904415667","3485738","1702904415667","syn53175548","https://www.synapse.org/#!Synapse:syn53175645.1","a7ece9b1097a802cbae132e593700f64"
"syn53175651","PZ040_phonationO.wav","1","audio/wav","124844","3485738","1702904426602","3485738","1702904426602","syn53175548","https://www.synapse.org/#!Synapse:syn53175651.1","8c35810d8f35f3c0c97d66b44fec6755"
"syn53175449","PZ034_phonationI.wav","1","audio/wav","125484","3485738","1702903866422","3485738","1702903866422","syn53175354","https://www.synapse.org/#!Synapse:syn53175449.1","d805fb05a669dadd9a1e5585bb586e6b"
"syn53175520","PZ103_phonationI.wav","1","audio/wav","126124","3485738","1702904008904","3485738","1702904008904","syn53175354","https://www.synapse.org/#!Synapse:syn53175520.1","ca9af31c318a9f55ce48e3f8b49d08bc"
"syn53175857","PZ069_phonationU.wav","1","audio/wav","126124","3485738","1702904881739","3485738","1702904881739","syn53175731","https://www.synapse.org/#!Synapse:syn53175857.1","6eca9cae18fe098b92f37d0052f7aa7c"
"syn53175241","PZ015_phonationE.wav","1","audio/wav","126764","3485738","1702903176378","3485738","1702903176378","syn53175169","https://www.synapse.org/#!Synapse:syn53175241.1","05201db870248f1273e3f5607993e571"
"syn53175455","PZ040_phonationI.wav","1","audio/wav","127404","3485738","1702903878063","3485738","1702903878063","syn53175354","https://www.synapse.org/#!Synapse:syn53175455.1","3835a90147e5938c3b05dc23c2155aee"
"syn53175695","PZ084_phonationO.wav","1","audio/wav","127404","3485738","1702904513339","3485738","1702904513339","syn53175548","https://www.synapse.org/#!Synapse:syn53175695.1","823b72d06e9b74016471d3ae6a7aa330"
"syn53175783","CT064_phonationU.wav","1","audio/wav","127404","3485738","1702904729534","3485738","1702904729534","syn53175731","https://www.synapse.org/#!Synapse:syn53175783.1","da1f6423939bab0516d44d1290ae03c2"
"syn53175227","PZ001_phonationE.wav","1","audio/wav","128044","3485738","1702903147905","3485738","1702903147905","syn53175169","https://www.synapse.org/#!Synapse:syn53175227.1","e55fddb9e4f378a9f83e62882f8b0d68"
"syn53175683","PZ071_phonationO.wav","1","audio/wav","128044","3485738","1702904489773","3485738","1702904489773","syn53175548","https://www.synapse.org/#!Synapse:syn53175683.1","c91ac3a19de6d149d2138ac6eb04e1c2"
"syn53175318","PZ095_phonationE.wav","1","audio/wav","128684","3485738","1702903335058","3485738","1702903335058","syn53175169","https://www.synapse.org/#!Synapse:syn53175318.1","56b02e883dc909e911fa2fb9722b8166"
"syn53175469","PZ055_phonationI.wav","1","audio/wav","128684","3485738","1702903907227","3485738","1702903907227","syn53175354","https://www.synapse.org/#!Synapse:syn53175469.1","0a0d68f0bfe98fd5894fa7ab49f09d40"
"syn53175789","PZ001_phonationU.wav","1","audio/wav","129324","3485738","1702904743559","3485738","1702904743559","syn53175731","https://www.synapse.org/#!Synapse:syn53175789.1","0a24f8d950d517b8bf35d1bd82120f2e"
"syn53175228","PZ003_phonationE.wav","1","audio/wav","129964","3485738","1702903149993","3485738","1702903149993","syn53175169","https://www.synapse.org/#!Synapse:syn53175228.1","b11bbc664d5d2f94567084ae128235a9"
"syn53175890","PZ104_phonationU.wav","1","audio/wav","130604","3485738","1702904948399","3485738","1702904948399","syn53175731","https://www.synapse.org/#!Synapse:syn53175890.1","f1553a89bae4b26d5861e59b3f86c1c3"
"syn53175177","CT019_phonationE.wav","1","audio/wav","131244","3485738","1702903047558","3485738","1702903047558","syn53175169","https://www.synapse.org/#!Synapse:syn53175177.1","f6f823be155498bf654a5a4f31679a81"
"syn53175267","PZ040_phonationE.wav","1","audio/wav","131244","3485738","1702903227551","3485738","1702903227551","syn53175169","https://www.synapse.org/#!Synapse:syn53175267.1","ade4a24b942be77ed77f84a41a3b8448"
"syn53175700","PZ089_phonationO.wav","1","audio/wav","131244","3485738","1702904521989","3485738","1702904521989","syn53175548","https://www.synapse.org/#!Synapse:syn53175700.1","0a8d985c143b61a0a4a0982722e2acc6"
"syn53175624","PZ015_phonationO.wav","1","audio/wav","131884","3485738","1702904375138","3485738","1702904375138","syn53175548","https://www.synapse.org/#!Synapse:syn53175624.1","d233ac6ecaec2b159e620c53c8b8660d"
"syn53175853","PZ065_phonationU.wav","1","audio/wav","131884","3485738","1702904873343","3485738","1702904873343","syn53175731","https://www.synapse.org/#!Synapse:syn53175853.1","941bda3288e3815c5b0651d2600d27f7"
"syn53175472","PZ058_phonationI.wav","1","audio/wav","132524","3485738","1702903914898","3485738","1702903914898","syn53175354","https://www.synapse.org/#!Synapse:syn53175472.1","61bd390b918ed1c656665467dbf3b195"
"syn53175830","PZ041_phonationU.wav","1","audio/wav","132524","3485738","1702904825318","3485738","1702904825318","syn53175731","https://www.synapse.org/#!Synapse:syn53175830.1","6e356f41b6779fdba370c2b119078dc9"
"syn53175178","CT020_phonationE.wav","1","audio/wav","133804","3485738","1702903049635","3485738","1702903049635","syn53175169","https://www.synapse.org/#!Synapse:syn53175178.1","df008be8a7a3b14e64cd5cd0f526690c"
"syn53175454","PZ039_phonationI.wav","1","audio/wav","133804","3485738","1702903875801","3485738","1702903875801","syn53175354","https://www.synapse.org/#!Synapse:syn53175454.1","3889e3122f9a7e4bef871417b91a6983"
"syn53175481","PZ065_phonationI.wav","1","audio/wav","133804","3485738","1702903931718","3485738","1702903931718","syn53175354","https://www.synapse.org/#!Synapse:syn53175481.1","58e5538efea850c66273023b8174f6fa"
"syn53175643","PZ032_phonationO.wav","1","audio/wav","133804","3485738","1702904411366","3485738","1702904411366","syn53175548","https://www.synapse.org/#!Synapse:syn53175643.1","e45efe47474c68a99f86aa0d26c7cd21"
"syn53175609","PZ001_phonationO.wav","1","audio/wav","135084","3485738","1702904346430","3485738","1702904346430","syn53175548","https://www.synapse.org/#!Synapse:syn53175609.1","d833da73dbc7be3d1456f073efa1d598"
"syn53175718","PZ107_phonationO.wav","1","audio/wav","135084","3485738","1702904557730","3485738","1702904557730","syn53175548","https://www.synapse.org/#!Synapse:syn53175718.1","3c8e13a2ea0dc55975b2e8b3a1e78603"
"syn53175266","PZ039_phonationE.wav","1","audio/wav","135724","3485738","1702903225428","3485738","1702903225428","syn53175169","https://www.synapse.org/#!Synapse:syn53175266.1","fad019ca4cdccee1f71e869af43ede70"
"syn53175804","PZ015_phonationU.wav","1","audio/wav","135724","3485738","1702904772003","3485738","1702904772003","syn53175731","https://www.synapse.org/#!Synapse:syn53175804.1","c5f20f7436dedea0006166c692e72c89"
"syn53175290","PZ065_phonationE.wav","1","audio/wav","136364","3485738","1702903278458","3485738","1702903278458","syn53175169","https://www.synapse.org/#!Synapse:syn53175290.1","bf678dae9cc35746c57cf932be5051fe"
"syn53175360","CT015_phonationI.wav","1","audio/wav","137004","3485738","1702903681370","3485738","1702903681370","syn53175354","https://www.synapse.org/#!Synapse:syn53175360.1","01d5e92f960793f2514d70e564e6b160"
"syn53175327","PZ103_phonationE.wav","1","audio/wav","137644","3485738","1702903352928","3485738","1702903352928","syn53175169","https://www.synapse.org/#!Synapse:syn53175327.1","832d23b975955b7b0a273a4f7627aa63"
"syn53175248","PZ022_phonationE.wav","1","audio/wav","139564","3485738","1702903192120","3485738","1702903192120","syn53175169","https://www.synapse.org/#!Synapse:syn53175248.1","8878a21c41ccac4d91ed1b04890507f3"
"syn53175880","PZ095_phonationU.wav","1","audio/wav","139564","3485738","1702904928125","3485738","1702904928125","syn53175731","https://www.synapse.org/#!Synapse:syn53175880.1","67a1dc3c0b4f29665d38f9a616982381"
"syn53175443","PZ029_phonationI.wav","1","audio/wav","142124","3485738","1702903854563","3485738","1702903854563","syn53175354","https://www.synapse.org/#!Synapse:syn53175443.1","6bbcd3c33e7e3903baba81910d89adeb"
"syn53175558","CT019_phonationO.wav","1","audio/wav","142124","3485738","1702904246395","3485738","1702904246395","syn53175548","https://www.synapse.org/#!Synapse:syn53175558.1","000b2ecef1b370f8655f428451bc399f"
"syn53175739","CT018_phonationU.wav","1","audio/wav","142124","3485738","1702904639147","3485738","1702904639147","syn53175731","https://www.synapse.org/#!Synapse:syn53175739.1","aea719a2fdb20ace0e802b905741a74b"
"syn53175261","PZ034_phonationE.wav","1","audio/wav","142764","3485738","1702903216932","3485738","1702903216932","syn53175169","https://www.synapse.org/#!Synapse:syn53175261.1","f6a8af7900a022ea0d5ffceef18e67d6"
"syn53175362","CT018_phonationI.wav","1","audio/wav","142764","3485738","1702903683890","3485738","1702903683890","syn53175354","https://www.synapse.org/#!Synapse:syn53175362.1","a97aa1f3a2541c070434c289b2625673"
"syn53175838","PZ052_phonationU.wav","1","audio/wav","142764","3485738","1702904843482","3485738","1702904843482","syn53175731","https://www.synapse.org/#!Synapse:syn53175838.1","a115717bf9a728beed730fd6dcae427b"
"syn53175202","CT048_phonationE.wav","1","audio/wav","143404","3485738","1702903098296","3485738","1702903098296","syn53175169","https://www.synapse.org/#!Synapse:syn53175202.1","02fbf6f7e518d4069c037a0dcfb22585"
"syn53175222","CT066_phonationE.wav","1","audio/wav","143404","3485738","1702903138055","3485738","1702903138055","syn53175169","https://www.synapse.org/#!Synapse:syn53175222.1","cfc28a0f4e6b6ca7d8a6c577bde196d8"
"syn53175598","CT061_phonationO.wav","1","audio/wav","143404","3485738","1702904325893","3485738","1702904325893","syn53175548","https://www.synapse.org/#!Synapse:syn53175598.1","9794678acd44be0a9083d018a953124b"
"syn53175652","PZ041_phonationO.wav","1","audio/wav","143404","3485738","1702904428638","3485738","1702904428638","syn53175548","https://www.synapse.org/#!Synapse:syn53175652.1","442a75b1f27a10a31c618a9acf446894"
"syn53175409","CT067_phonationI.wav","1","audio/wav","144044","3485738","1702903784937","3485738","1702903784937","syn53175354","https://www.synapse.org/#!Synapse:syn53175409.1","8189886af4e740d4085e1b847d4ad647"
"syn53175223","CT067_phonationE.wav","1","audio/wav","144684","3485738","1702903140289","3485738","1702903140289","syn53175169","https://www.synapse.org/#!Synapse:syn53175223.1","851b1f87d1321545c77e64ed8dc678bf"
"syn53175181","CT022_phonationE.wav","1","audio/wav","145964","3485738","1702903054302","3485738","1702903054302","syn53175169","https://www.synapse.org/#!Synapse:syn53175181.1","de3881407f5bc1797fa4ba2c1afbbeb1"
"syn53175458","PZ044_phonationI.wav","1","audio/wav","145964","3485738","1702903885135","3485738","1702903885135","syn53175354","https://www.synapse.org/#!Synapse:syn53175458.1","af2a6107500984129fe3212d800dcdf2"
"syn53175681","PZ069_phonationO.wav","1","audio/wav","146604","3485738","1702904485367","3485738","1702904485367","syn53175548","https://www.synapse.org/#!Synapse:syn53175681.1","69e75c2c2db8fe11e5e68ae1f67d6e53"
"syn53175845","PZ058_phonationU.wav","1","audio/wav","146604","3485738","1702904857873","3485738","1702904857873","syn53175731","https://www.synapse.org/#!Synapse:syn53175845.1","24b6e7fcfc2b09a24166024527f0ffd9"
"syn53175251","PZ025_phonationE.wav","1","audio/wav","147244","3485738","1702903198781","3485738","1702903198781","syn53175169","https://www.synapse.org/#!Synapse:syn53175251.1","5b99e52393184a03c4c76eb4db111916"
"syn53175668","PZ058_phonationO.wav","1","audio/wav","147244","3485738","1702904460142","3485738","1702904460142","syn53175548","https://www.synapse.org/#!Synapse:syn53175668.1","bf3500658839b4da37f02df411594155"
"syn53175492","PZ074_phonationI.wav","1","audio/wav","148524","3485738","1702903952804","3485738","1702903952804","syn53175354","https://www.synapse.org/#!Synapse:syn53175492.1","52d6131c73481ae08d69be2032ed6884"
"syn53175299","PZ072_phonationE.wav","1","audio/wav","149164","3485738","1702903294255","3485738","1702903294255","syn53175169","https://www.synapse.org/#!Synapse:syn53175299.1","aa6c9c755f59d01c3443f1e8b4a8e4a7"
"syn53175604","CT066_phonationO.wav","1","audio/wav","149164","3485738","1702904337204","3485738","1702904337204","syn53175548","https://www.synapse.org/#!Synapse:syn53175604.1","7ddecde7a216c04fe77cd22c3d28250e"
"syn53175829","PZ040_phonationU.wav","1","audio/wav","149164","3485738","1702904823175","3485738","1702904823175","syn53175731","https://www.synapse.org/#!Synapse:syn53175829.1","9c5b06b70864d905048fb79ff04704a1"
"syn53175874","PZ089_phonationU.wav","1","audio/wav","149804","3485738","1702904916578","3485738","1702904916578","syn53175731","https://www.synapse.org/#!Synapse:syn53175874.1","ed2dbfe03f4e3c1d427d59ff9052aa86"
"syn53175255","PZ029_phonationE.wav","1","audio/wav","152364","3485738","1702903205496","3485738","1702903205496","syn53175169","https://www.synapse.org/#!Synapse:syn53175255.1","362c1a9cb9e4b392e392999a8b2f2e9c"
"syn53175504","PZ088_phonationI.wav","1","audio/wav","153004","3485738","1702903976080","3485738","1702903976080","syn53175354","https://www.synapse.org/#!Synapse:syn53175504.1","762614363ac9863b96ef7cf141e2064d"
"syn53175606","CT067_phonationO.wav","1","audio/wav","153004","3485738","1702904339497","3485738","1702904339497","syn53175548","https://www.synapse.org/#!Synapse:syn53175606.1","e5cc4e6dffb8e67883de5a2c17eda29c"
"syn53175268","PZ041_phonationE.wav","1","audio/wav","153644","3485738","1702903230020","3485738","1702903230020","syn53175169","https://www.synapse.org/#!Synapse:syn53175268.1","724a2f601bf52ec97788b2f4f3c17e8e"
"syn53175305","PZ081_phonationE.wav","1","audio/wav","154284","3485738","1702903307843","3485738","1702903307843","syn53175169","https://www.synapse.org/#!Synapse:syn53175305.1","cdc065186ae328b5743d2b7ca2e047a6"
"syn53175184","CT026_phonationE.wav","1","audio/wav","154924","3485738","1702903058895","3485738","1702903058895","syn53175169","https://www.synapse.org/#!Synapse:syn53175184.1","76f600d99be345b71ab073057c5acb5a"
"syn53175363","CT019_phonationI.wav","1","audio/wav","154924","3485738","1702903686258","3485738","1702903686258","syn53175354","https://www.synapse.org/#!Synapse:syn53175363.1","5068ec9274345c4af2c360e7410c864f"
"syn53175466","PZ052_phonationI.wav","1","audio/wav","154924","3485738","1702903899822","3485738","1702903899822","syn53175354","https://www.synapse.org/#!Synapse:syn53175466.1","25c61b3bbbdb0f43ce6ac68c5b4212a1"
"syn53175312","PZ088_phonationE.wav","1","audio/wav","155564","3485738","1702903321613","3485738","1702903321613","syn53175169","https://www.synapse.org/#!Synapse:syn53175312.1","e485487e1e93cab1d1df4f5758744b65"
"syn53175785","CT066_phonationU.wav","1","audio/wav","155564","3485738","1702904734140","3485738","1702904734140","syn53175731","https://www.synapse.org/#!Synapse:syn53175785.1","accdeecc4155e27ed10f1d107b689869"
"syn53175456","PZ041_phonationI.wav","1","audio/wav","156204","3485738","1702903880431","3485738","1702903880431","syn53175354","https://www.synapse.org/#!Synapse:syn53175456.1","0b6d2b776486953044ab1cec84c726d0"
"syn53175692","PZ081_phonationO.wav","1","audio/wav","156204","3485738","1702904506247","3485738","1702904506247","syn53175548","https://www.synapse.org/#!Synapse:syn53175692.1","39a1406aad9760c4ba03a53117535dcf"
